#TYPE System.Data.DataRow
"CustomerID","NameStyle","Title","FirstName","MiddleName","LastName","Suffix","CompanyName","SalesPerson","EmailAddress","Phone","PasswordHash","PasswordSalt","rowguid","ModifiedDate"
"416","False","Ms.","Angela","","Barbariol","","Impromptu Trips","adventure-works\david8","angela1@adventure-works.com","134-555-0182","dT+8gAkuDqXAvfiIcTsiHoTPkfgs4bJuTILNGQjjc0g=","aKMOOAA=","6b7ff7e6-4028-491e-ac2a-dfbb6278ca57","7/1/2006 12:00:00 AM"
"417","False","Ms.","Ruth","A.","Choin","","Genuine Bike Shop","adventure-works\jillian0","ruth1@adventure-works.com","273-555-0181","ZJ2widMDceVmN30pfgwzpo2Z53AGVrr2LIlFccG4KEc=","BuagBic=","b8b12910-9ce7-4e71-902c-cf267a30fd3b","9/1/2005 12:00:00 AM"
"418","False","Mr.","Lee","J.","Chapla","","Good Bike Shop","adventure-works\jillian0","lee0@adventure-works.com","223-555-0184","yRB9ce1nhQby11wW4ZjaqdAHLcagnHeelEySfrDOivk=","af0s25U=","c6a84bc4-4131-4f49-9865-1f05530318cd","9/1/2005 12:00:00 AM"
"419","False","Mr.","Darrell","M.","Banks","","Exertion Activities Club","adventure-works\shu0","darrell0@adventure-works.com","816-555-0118","GVYXCGfsj47VsZUEhhRmXnl3+57f28vVF3wGHfli7oU=","p9JC+Qs=","8fe888a7-82d6-4a5a-a7f4-4e69b9d62838","9/1/2005 12:00:00 AM"
"420","False","Mr.","Anthony","","Chor","","Extreme Riding Supplies","adventure-works\linda3","anthony0@adventure-works.com","429-555-0145","8C7859RNaDWPJkDaaxgaJaZPSf7ikFyFa//RYOz0aPo=","tAAs8Fk=","e4e565bb-00ff-494a-b31f-4bfe14ec2950","9/1/2007 12:00:00 AM"
"421","False","Mr.","Forrest","J.","Chandler","","Fitness Cycling","adventure-works\shu0","forrest0@adventure-works.com","448-555-0179","QHqQuKTbipj1cJzbCkCMH+zQGE09jtToYi9uy0cv77E=","KOGA0IE=","b70d3cf0-b999-46e6-a004-e551c302ef24","7/1/2007 12:00:00 AM"
"424","False","Mr.","Eli","","Bowen","","Bikes for Two","adventure-works\jos?1","eli0@adventure-works.com","371-555-0143","lQBr+SJMfQdHmj/GHgx+x1PKMKtwLGbiInwVTo+4Qfo=","7P8PxcQ=","1907f0a4-bffe-4a3b-bec8-76d0aecb2d30","9/1/2006 12:00:00 AM"
"425","False","Mr.","Stephen","Yuan","Jiang","","Bikes for Kids and Adults","adventure-works\jos?1","stephen3@adventure-works.com","910-555-0116","SqD2biQr39fo9zJnjNrYH0b9Ww+jQyq4h+t6vSz0/4M=","8fDglPw=","b1508150-5c6b-436b-8ff4-41171e6cd517","7/1/2006 12:00:00 AM"
"426","False","Mr.","Dirk","J.","Bruno","","Custom Accessories Company","adventure-works\garrett1","dirk0@adventure-works.com","817-555-0114","XaEqG3bH0NhFTn8IBCk4SidcF444Tnvqqr5UjGUiN7E=","DblcZuo=","76ecb325-f500-4d90-a4fd-f2a2f8971379","8/1/2006 12:00:00 AM"
"430","False","Sr.","Gustavo","","Camargo","","Uttermost Bike Shop","adventure-works\jae0","gustavo1@adventure-works.com","1 (11) 500 555-0118","+hCthjbuE+VctSZXuurfmfusjXPrneMHQFQLVjTsnuE=","fS7eEaQ=","d18dfa60-7d7e-4900-a0b6-78df78e4deef","8/1/2006 12:00:00 AM"
"431","False","Mr.","Douglas","A.","Baldwin","Jr.","Small Cycle Store","adventure-works\michael9","douglas1@adventure-works.com","583-555-0130","9lHdXDAUHUKcA9bEprsps9C8mGNyVVPQ36yJe1BxrWw=","TmbNGeI=","730af72e-62cc-43c0-b790-975fb1f2df0d","7/1/2005 12:00:00 AM"
"433","False","Ms.","Lindsey","R.","Camacho","","Thorough Parts and Repair Services","adventure-works\pamela0","lindsey0@adventure-works.com","827-555-0143","6puEloqDRSg8AhINyUQ7qORZUS5CON8jUaFikiprWVo=","bhH3VWU=","eb0b1054-ff23-4e35-bcfc-10b84b47ea47","8/1/2005 12:00:00 AM"
"434","False","Mr.","James","B.","Bailey","Jr.","Road-Way Mart","adventure-works\david8","james3@adventure-works.com","234-555-0112","ZRFnYyY0jR0KxF7thOVIbZAFk+RsH+WO0kvZDRTup2Y=","4TnK5Fo=","0a748427-ccaf-4e93-9551-8f06b976dcad","10/1/2006 12:00:00 AM"
"435","False","Ms.","Carol","B.","Elliott","","Satin Finish Company","adventure-works\jillian0","carol2@adventure-works.com","847-555-0151","TIOaZdFb/aFk03gncvEijaflLdTkxJfJnFJXXZdBDds=","PavVqD4=","7624b525-f236-4771-8d0b-ffc8ef75afa7","8/1/2006 12:00:00 AM"
"436","False","Ms.","Barbara","J.","Calone","","Sheet Metal Manufacturing","adventure-works\jillian0","barbara2@adventure-works.com","145-555-0152","W+klFtJ6V2H2UQK1pJdYy2MEbai2eYSHD0QGx02rFw8=","8iuXJ0k=","506dd7e7-e6d0-49e7-addc-5cd6c811dd35","8/1/2006 12:00:00 AM"
"437","False","Ms.","Megan","E.","Burke","","Professional Cycle Store","adventure-works\shu0","megan0@adventure-works.com","148-555-0149","/96oQfFuq06DWi8P5TZqIU/tF2E/GKRMliIjGRWKRDE=","9P3dKrM=","7ee44449-7164-4637-96fe-264004dd31a0","7/1/2006 12:00:00 AM"
"438","False","Mr.","Cory","K.","Booth","","Remarkable Bike Store","adventure-works\linda3","cory0@adventure-works.com","121-555-0157","OfvFj11NFlpVFhEacTp7Nw+8EqwxHKIv9aJ+2ZgcUMI=","XaJdIYM=","3f98f477-0db0-44d4-9155-15243b8fd480","12/1/2005 12:00:00 AM"
"439","False","Ms.","Shannon","P.","Elliott","","Regional Manufacturing","adventure-works\shu0","shannon0@adventure-works.com","425-555-0158","GgQkc8evqVQZvWwqG9L+QxrK0lzeuCIX4JIe535eQ8Y=","2HvuG3I=","2b10bd49-1d5c-4e73-a492-95ae4c03c312","9/1/2005 12:00:00 AM"
"442","False","Ms.","Jauna","E.","Elson","","Original Bicycle Supply Company","adventure-works\jos?1","jauna0@adventure-works.com","185-555-0190","CkyI2hpILZNVv06ClZJ5hmNstcWHJxU+3sqIAEO7AbM=","bsrg3KE=","f41036bb-c3ba-4935-9f16-10dec1a55c33","7/1/2005 12:00:00 AM"
"443","False","Sra.","Janaina Barreiro Gambaro","","Bueno","","Courteous Bicycle Specialists","adventure-works\jos?1","janainabarreirogambaro0@adventure-works.com","476-555-0184","VC5UG8CPRifGAgItWSWIpplMzshRj9HJwWt6KBvEFk0=","aNoO9K0=","133ce995-d294-47ee-94cb-468e147214d4","9/1/2007 12:00:00 AM"
"444","False","Mr.","Shaun","","Beasley","","Finer Cycle Shop","adventure-works\garrett1","shaun0@adventure-works.com","396-555-0187","zrx5RFbPSu5mxzlRdxbDIH2wSdDS9S9OvSavFh1QHUA=","XjtM78E=","a83d6923-a2df-4c6f-9d39-af9de01320dc","8/1/2006 12:00:00 AM"
"448","False","Mr.","Terry","","Eminhizer","","Action Bicycle Specialists","adventure-works\jae0","terry1@adventure-works.com","1 (11) 500 555-0176","y8RaWYkfTrcpFEipLXAyKC2pL8AJgQhpW2mOmZ8sqF4=","vx5Ko/Q=","722aee8f-6b89-4712-bb35-6861af3065cd","9/1/2007 12:00:00 AM"
"451","False","Mr.","John","","Emory","","Roadway Bike Emporium","adventure-works\pamela0","john16@adventure-works.com","691-555-0149","EXyX+Acbgfz6Y4iZ9KNW4TsmchGMdgjtJqmn+Xu2Mws=","/4/gh8A=","d5ae552e-fafd-49ab-ac05-014484ca1139","7/1/2007 12:00:00 AM"
"452","False","Ms.","Olga","J.","Trau","","A Cycle Shop","adventure-works\david8","olga0@adventure-works.com","398-555-0167","PqP7JYEV7uwp4lhZS0eq3xGVazdcCgdpMFK082MmyiE=","4blcnbQ=","a0328adc-2dbd-47ae-9648-cbaf845ebf74","7/1/2007 12:00:00 AM"
"453","False","Mr.","Jon","","Ganio","","Unique Bikes","adventure-works\jillian0","jon0@adventure-works.com","672-555-0112","bWjEPINRmvLEbxP7M/s7AJTqpJenlAkq34rNVCEXqpc=","+Yo0P+0=","e165218f-456f-4d59-bf10-accf3911ae3c","9/1/2005 12:00:00 AM"
"454","False","Ms.","Gail","","Erickson","","Sleek Bikes ","adventure-works\jillian0","gail1@adventure-works.com","834-555-0132","yV4p9H28cp19QO/bcSjLxZFYAs22W5SR9HnmTXUEWkM=","qUowBt4=","d0cc43e1-cf3e-47ea-87f7-2b64c899c56d","9/1/2007 12:00:00 AM"
"455","False","Mr.","James","R.","Tran","","Timely Shipping Service","adventure-works\shu0","james15@adventure-works.com","740-555-0159","a+hmmVFjNsedclcbOwkz48GUza0wrQc51JPBj3JdaBM=","X1REDgI=","b4200f93-711c-438e-975d-fcca43632d20","9/1/2007 12:00:00 AM"
"456","False","Mr.","Michael","","Galos","","Riding Excursions","adventure-works\linda3","michael15@adventure-works.com","912-555-0149","Wwwn13Huxc1/wSvPmlYH5pXoqz1XUDSzAdavDQcyTKk=","x+UpoXE=","71fce014-2bd7-4072-a163-b67cf0217325","1/1/2006 12:00:00 AM"
"457","False","Mr.","Mark","B","Erickson","","Retail Sporting Equipment","adventure-works\shu0","mark2@adventure-works.com","962-555-0112","pDvvWVr112kWGzoRmRsd4CgPPnyLtAEQGoYHe7Q65PM=","zYqZHNo=","2e58399c-f9b5-406a-a91a-2d7416e697e4","9/1/2006 12:00:00 AM"
"460","False","Ms.","Martha","R.","Espinoza","","Price-Cutter Discount Bikes","adventure-works\jos?1","martha0@adventure-works.com","753-555-0179","pGBoWobCmo+yyzVgDnZL5z3fgTKLorCbJuofCkwniGs=","ZFXGiMU=","e7069c91-9479-4cc0-be91-991aa1447af6","9/1/2005 12:00:00 AM"
"461","False","Mr.","Glenn","J.","Track","II","Active Life Toys","adventure-works\jos?1","glenn0@adventure-works.com","907-555-0170","ZLp7yG5TYPKeQ7F+bE+OAdM4Z6HzU3EWjyk8211nuP8=","Vuzh1IE=","25ee1c59-aa4a-44e6-ad18-70f2b8fde302","9/1/2006 12:00:00 AM"
"462","False","Mr.","Bob","","Gage","","General Riding Supplies","adventure-works\garrett1","bob1@adventure-works.com","962-555-0175","SeCchhGjoFaNiCwjURJ30XSE9lKCbSxUL9tDtRrg1FU=","hZbeVTs=","5c085e79-91ee-4855-92c2-ba36cd6980e0","2/1/2007 12:00:00 AM"
"466","False","Sra.","Janeth","","Esteves","","Central Bicycle Specialists","adventure-works\jae0","janeth1@adventure-works.com","1 (11) 500 555-0136","X1Y5qQtF/cCa0JcWV87/0KfmpSje5R9/RdWM+fyB7Go=","+iF/Sqs=","94b95997-fd84-4632-bb16-6f21fe706051","9/1/2007 12:00:00 AM"
"468","False","Mr.","Paul","J.","Fulton","","Blue Bicycle Company","adventure-works\michael9","paul3@adventure-works.com","492-555-0146","kdhlX1CwoRb+G+IbaNr94q5wH+aDau5he+dsV5sbuXw=","HfBhcWQ=","ed1ff0e0-836d-42b3-a9dc-f8faaf32adba","8/1/2006 12:00:00 AM"
"469","False","Ms.","Twanna","R.","Evans","","Vast Bike Sales and Rental","adventure-works\pamela0","twanna0@adventure-works.com","554-555-0124","357SDpcamaYl8SbrrrNR4GmwYLlfdnZvJy645g6uNIw=","5hdHSeE=","f9eec39e-a3a3-41ab-8abd-1ab31c0b729b","8/1/2005 12:00:00 AM"
"470","False","Ms.","Delia","B.","Toone","","Wingtip Toys","adventure-works\david8","delia0@adventure-works.com","328-555-0192","UnSgG1XBHKmwMxg5VTpybLrsNrIqNTu91vgwbUeI10o=","k8iQbOY=","d7b637cf-c957-41c1-ae45-590a1a9f4527","9/1/2007 12:00:00 AM"
"471","False","Mr.","John","","Ford","","Social Activities Club","adventure-works\jillian0","john19@adventure-works.com","596-555-0153","Uu7MYSoXZONPT3nnOss6MamCI0JtQpdQ0lHxfbTXg2s=","MFN+Ar8=","7578fa92-b7bf-4fa8-94e3-186b08221382","8/1/2005 12:00:00 AM"
"472","False","Ms.","Ann","R.","Evans","","Summer Sports Place","adventure-works\jillian0","ann1@adventure-works.com","252-555-0127","DLW2IAbnBTdpl45F2NtNmotuCcasAhlznF/e4eBbffs=","r8MY8Co=","dcedc9d8-c1fd-4720-95f2-4be8c5a8b5d1","9/1/2006 12:00:00 AM"
"473","False","Ms.","Kay","E.","Krane","","Racing Toys","adventure-works\shu0","kay0@adventure-works.com","731-555-0187","GEdCYauvHekFxYpM0bYn4e0ipp8SY+vTyO9aqudo25Y=","hvfA+Y0=","bdc2cd6e-0ff5-4af8-a5b2-eeaf07b882e5","9/1/2005 12:00:00 AM"
"474","False","Mr.","Mihail","","Frintu","","Retail Cycle Shop","adventure-works\linda3","mihail1@adventure-works.com","777-555-0163","0drckP/Xt0FMU29UWCYFp/wxtTBNd5PxmzaxMM5VKYc=","hxyAApA=","9437f421-4e1a-4223-8d41-b3008bc7bbc9","9/1/2006 12:00:00 AM"
"475","False","Mr.","John","","Evans","","Real Sporting Goods","adventure-works\shu0","john17@adventure-works.com","581-555-0172","zI7V47DGDDCr+5PUQzccWY8u8MazpHxzT0wB13+8m50=","Pz84Lbs=","14ca36fa-e45c-421c-bb5a-22cde0946aea","7/1/2006 12:00:00 AM"
"478","False","Ms.","Ruby Sue","R.","Styles","","Major Cycling","adventure-works\jos?1","rubysue0@adventure-works.com","512-555-0122","y5SdWw1VGzybXaHVXTc7TQTKtr6N54cV+htK8Ehcr+E=","H8DZOb4=","e76a3ec3-581b-456b-9415-5853ee013816","8/1/2005 12:00:00 AM"
"479","False","Ms.","Lori","","Kane","","General Supplies","adventure-works\jos?1","lori2@adventure-works.com","765-555-0141","AI+KoUdA4XQcOZdVLM5fW573x+opUHDHSXxhPuylCL4=","s0Fgpmc=","ddf27582-0d9b-45a9-b605-ab01d2c1c3b8","8/1/2006 12:00:00 AM"
"480","False","Ms.","Susan","E.","French","","General Bike Corporation","adventure-works\garrett1","susan3@adventure-works.com","994-555-0194","bdpqUxwvIpfkW2ApgaplNkwQ17fOA3rjtmM6B9f2qYE=","MO+/tX0=","3aeccdda-2012-468e-858e-3be516a77fa0","7/1/2005 12:00:00 AM"
"484","False","Mr.","Gary","J.","Suess","","Downhill Bicycle Specialists","adventure-works\jae0","gary5@adventure-works.com","1 (11) 500 555-0199","vQKhd203Tno3eBvyJW+nSrZ8E387QlZFJA7DcRyrcoI=","n/cr6qs=","37398b37-b78b-4460-b012-665828c6b9ec","8/1/2006 12:00:00 AM"
"487","False","Ms.","Ruth","J.","Suffin","","Bike Experts","adventure-works\pamela0","ruth2@adventure-works.com","924-555-0195","miUYjqbbeA6G0zx3zN+MFegYwr7MIqFBLBIHbcxnRhA=","H30Eu1I=","4ee55ca2-f2ac-4e5b-bcec-b23c09fb345b","8/1/2006 12:00:00 AM"
"488","False","Ms.","Margaret","J.","Smith","","Bicycle Accessories and Kits","adventure-works\david8","margaret0@adventure-works.com","959-555-0151","3cd7qJyW8ZTgRdwOO9nLYDZg2EM6lehJe/nqKlKKcPY=","i2U3DxA=","c4647e94-eb39-4fe5-b856-fa982709a6da","5/16/2009 4:33:33 PM"
"489","False","Ms.","Dorothy","J.","Fox","","Cash & Carry Bikes","adventure-works\jillian0","dorothy1@adventure-works.com","191-555-0198","s7Q4rdzaHWhqJHdZ05GB5VHh1eeVXQopPtyTvqSdehM=","GQqIg64=","2b107c53-4450-4179-a330-516ff82e4744","9/1/2006 12:00:00 AM"
"490","False","Ms.","Elizabeth","J.","Sullivan","","Extraordinary Bike Works","adventure-works\jillian0","elizabeth4@adventure-works.com","306-555-0112","AURzT7TRCKKvm0AKkEPIhSIpt/3cDoZ1UtFixmM/7MU=","t31Ri34=","ab26f88e-abde-4122-b772-34940b143427","9/1/2006 12:00:00 AM"
"491","False","Ms.","Frances","B.","Adams","","Area Bike Accessories","adventure-works\shu0","frances0@adventure-works.com","991-555-0183","bmEI+phqLCE2jKmotM8SBAICQD2IvZEmy8X0LmUpMaw=","jA7oD80=","28a9945c-b9b3-4a24-b367-d17bcc0ae82e","5/16/2009 4:33:33 PM"
"492","False","Mr.","Garth","","Fort","","Basic Sports Equipment","adventure-works\linda3","garth0@adventure-works.com","768-555-0125","M2NMXJ5k9IJ7AKmryPzUhZqIMVsjJHs5P2voDCVEbsc=","sQuHPto=","8194b68e-af15-4edc-b403-6c8f7475492b","8/1/2005 12:00:00 AM"
"493","False","Mr.","Michael","","Sullivan","","Valley Bicycle Distributors","adventure-works\shu0","michael24@adventure-works.com","323-555-0113","zeK7weuXbh2aNM2MR5WVlOvwCXgMuHuiecTgufohN+Y=","ic4F61g=","b143978a-3fc9-4077-a70a-db4dfacedc79","11/1/2006 12:00:00 AM"
"496","False","Ms.","Marcia","J.","Sultan","","Top Sports Supply","adventure-works\jos?1","marcia0@adventure-works.com","613-555-0116","1EcI7xrTOArxMpieU6+v/pzf9gN7zS00aKQWROpwyyA=","eFbn7kk=","9d1a7488-6cd7-4866-a0a4-dd3a8a850ed0","7/1/2006 12:00:00 AM"
"497","False","Ms.","Amy","E.","Alberts","","Valley Toy Store","adventure-works\jos?1","amy1@adventure-works.com","727-555-0115","dNz/EQlgVlbj0uOpI0Y8Rh+/GFUH1HvBLJJ4pqdSDTE=","yvdbcxM=","9fc698d8-a5d6-4971-bfb4-9a4d8988db58","9/1/2006 12:00:00 AM"
"498","False","Ms.","Kelly","","Focht","","Quick Delivery Service","adventure-works\garrett1","kelly0@adventure-works.com","272-555-0123","xU8UixWEoFZ9PDzLfFA3AiuIaKPV9Z2ALf/Kbpu51Zo=","E7joL4U=","e3a756b3-ee63-4ac7-a799-b1fa170edde6","9/1/2005 12:00:00 AM"
"502","False","Mr.","Krishna","","Sunkammurali","","Metropolitan Bicycle Supply","adventure-works\jae0","krishna1@adventure-works.com","1 (11) 500 555-0177","rKKXHEQ/Zb5Z596gCAMQepmJHLIzJy+BpJaz5GSv31c=","sEZH3m0=","e8dd8339-8804-46f2-ac6c-bce931ff0831","9/1/2006 12:00:00 AM"
"504","False","Ms.","Mae","M.","Black","","Historic Bicycle Sales","adventure-works\michael9","mae1@adventure-works.com","264-555-0143","qiRmTStKEBxzfmlGc6Ig0CWYVsQnN0PQGgmTEAyux7g=","Zg4TO0Q=","240578ac-2179-4aca-83d8-c647c8f668cd","7/1/2005 12:00:00 AM"
"505","False","Mr.","Brad","","Sutton","","Honest Repair Service","adventure-works\pamela0","brad0@adventure-works.com","688-555-0115","5tnpQqGsl1FEtOjw1+pBDGRv4Cwho0BiuspfaZVuVOE=","BhyhRuI=","4f32a900-a34b-4448-a72c-196a1c553073","7/1/2007 12:00:00 AM"
"506","False","Mr.","Fran?ois","","Ferrier","","Great Bikes ","adventure-works\david8","fran?ois1@adventure-works.com","571-555-0128","Li26cq1s3a+0YJcgjemlepj98r5eUwJlyHGmDJnSCWI=","NVfuzjo=","794aa83a-293d-4a91-bcf5-d40471b46569","7/1/2005 12:00:00 AM"
"507","False","Mr.","Mary","","Bishop","","Global Sporting Goods","adventure-works\jillian0","mary4@adventure-works.com","176-555-0136","uj7ugYIlt8/EjcQMI8uLQKlKQQ/rSZ167vO7ihbVYo8=","toJKEB0=","2c2f6363-d05a-4ed4-8896-e321413d4ff3","7/1/2005 12:00:00 AM"
"508","False","Mr.","Martin","J.","Svoboda","IV","Designer Department Stores","adventure-works\jillian0","martin1@adventure-works.com","132-555-0149","Gj5nPqWCRNrWH1xI56lwl7UvDAGPHZp3Z5QwCiKaDTc=","IrlfUfg=","4da216f0-e0fc-43f1-847b-c0445ebfda46","7/1/2005 12:00:00 AM"
"509","False","Mr.","Robert","E.","Ahlering","","Fun Toys and Bikes","adventure-works\shu0","robert1@adventure-works.com","678-555-0175","d35zXrfhsEHK6QrH/B7ipKUuuilEpY8u8rIunip5YWI=","r/UyVHY=","78ed169f-c38f-44f9-9abc-2a65d87c7f7d","9/1/2007 12:00:00 AM"
"510","False","Mr.","Jimmy","","Bischoff","","World Bike Discount Store","adventure-works\linda3","jimmy1@adventure-works.com","992-555-0111","lbduPisVeIU+cP9cYQejSE4m0OPZJifKl9/E7GrrAyo=","BJUetfg=","6ee9d652-6f65-4f4d-af0b-3a82cb34c5f1","7/1/2005 12:00:00 AM"
"511","False","Mr.","Abraham","L.","Swearengin","","Wheel Gallery","adventure-works\shu0","abraham0@adventure-works.com","926-555-0136","CCZ7frrqKu31sPRuEGit5egtq9PHIW51qLxRTi/TAcY=","D5ohtJ8=","39a1e62c-4669-4731-9d99-f74d0a4979d7","7/1/2005 12:00:00 AM"
"514","False","Mr.","Ryan","","Calafato","","Retail Mall","adventure-works\jos?1","ryan1@adventure-works.com","726-555-0155","7zHYCWMhkitUJXggqG0dMfCqyK0FBDp/XwCeyPYWZ1A=","DBuWFZ4=","f7fa597e-be0a-4488-9101-a6cd272dbf47","7/1/2005 12:00:00 AM"
"515","False","Mr.","Dragan","","Tomic","","Rural Bicycle Supply","adventure-works\jos?1","dragan1@adventure-works.com","833-555-0167","/RLlmUbwfhuCElQyoZ6r3d8DDXVYF3kfkJma4R7pL8g=","3KzW2g8=","0d4a67db-594a-4131-a3c8-51c76265b3c5","7/1/2005 12:00:00 AM"
"516","False","Mr.","Thomas","R.","Michaels","","Seats and Saddles Company","adventure-works\garrett1","thomas2@adventure-works.com","162-555-0174","sGgVDtQybwwnAik3qbQBE+iRRjlk0ahJmqvKjTGFq5I=","aOFmjMY=","3e567502-b73a-49cb-bfa4-89e32f3bf89d","11/1/2006 12:00:00 AM"
"520","False","Ms.","Mari","B.","Caldwell","","Metro Metals Co.","adventure-works\jae0","mari0@adventure-works.com","1 (11) 500 555-0118","1tbKzsdwFfEX1T/OP+I5Eu7EVKuWn2FviChJGtlaeQI=","x8xILbE=","34c094d7-8c79-47a5-b192-9597826bd55d","8/1/2007 12:00:00 AM"
"523","False","Ms.","Mary","M.","Gimmi","","Futuristic Sport Distributors","adventure-works\shu0","mary6@adventure-works.com","149-555-0196","mcO7vvh7FSdCS9FFgyEhwIHXKbrBkeYmcgksFie8Jzk=","S640434=","ed034862-2faa-4c55-afb3-052d06a2191e","7/1/2006 12:00:00 AM"
"526","False","Mr.","David","L.","Givens","","Finer Sales and Service","adventure-works\jos?1","david15@adventure-works.com","605-555-0111","bNPaVIrQ0uCjPy8EyuamUJBSc3o5l+dvYZ4PSl1zJJ0=","gTOrXjM=","34242469-ae37-497e-920e-ad364d7eff4c","12/1/2005 12:00:00 AM"
"527","False","Ms.","Diane","","Tibbott","","Fun Times Club","adventure-works\shu0","diane5@adventure-works.com","847-555-0184","4G603WBKyHh8eHVBhhE9Fx0bYyHxSASUpUyJ5v5AG88=","br8PN50=","b43c442c-796e-4b1f-85f3-233a02f5f7ed","8/1/2005 12:00:00 AM"
"528","False","Ms.","Helen","M.","Meyer","","Alpine Ski House","adventure-works\linda3","helen2@adventure-works.com","519-555-0112","xYJSzxUQxGXkjj+EUMGu3jCaA5aPco7WAdw+VZtUbUM=","v1Ew2R4=","1264d83b-3abb-4a87-b473-e30b96f55bb6","11/1/2005 12:00:00 AM"
"529","False","Ms.","Jeanie","R.","Glenn","PhD","Big-Time Bike Store","adventure-works\shu0","jeanie0@adventure-works.com","669-555-0149","JFHzZpLu5HeGe//DMA9vbqFc0yeYRjrW7ItGAnDHMhk=","dUASILc=","7ba3fef2-3b40-4490-9601-3d5705b0ff7a","8/1/2006 12:00:00 AM"
"532","False","Ms.","Diane","R.","Glimp","","The Showroom","adventure-works\jos?1","diane3@adventure-works.com","898-555-0137","kz7kmFKpPYor30M8eaO3PAziuYa/bYqwcKomnP2NlxU=","s9kzXNA=","60e33181-3ee5-4f24-b543-90f7ca6cfdc2","11/1/2005 12:00:00 AM"
"533","False","Ms.","Yuping","","Tian","","Tenth Bike Store","adventure-works\jos?1","yuping0@adventure-works.com","744-555-0123","dOvfJZgKHSk3OY2F/ZDzG76q7Vqtd3ogvi6tEW81U9E=","30pSFOQ=","89e3bbb3-134c-465b-a2bd-558ea54d3d9e","8/1/2005 12:00:00 AM"
"534","False","Mr.","Stephen","A.","Mew","","Recommended Bicycles","adventure-works\garrett1","stephen4@adventure-works.com","399-555-0114","pBvyGgTluk2JUwL/bK3NlXBRBgSUVk5HgHHhc2gU89k=","xdzdXEw=","24a6a509-b31c-49f5-bf0d-6a0c40b5b740","11/1/2005 12:00:00 AM"
"538","False","Mr.","John","R.","Brooks","","Prosperous Tours","adventure-works\jae0","john12@adventure-works.com","1 (11) 500 555-0179","7cimopKXrRxK/+QAEW4WJ+XGTEEJvTsX0l1QxCAWQI0=","C4OiUF4=","35e95974-7000-4081-a041-64011de880a2","7/1/2006 12:00:00 AM"
"541","False","Mr.","Willie","P.","Brooks","Jr.","Nonskid Tire Company","adventure-works\pamela0","willie0@adventure-works.com","525-555-0174","HKBXG8BXKW53RK2DsPsqNDV7PdDSavcncjD1t/rdW18=","dS1y3X0=","889515ac-044f-41e5-9d12-b82d6e32eab6","11/1/2005 12:00:00 AM"
"542","False","Mr.","Andrew","P.","Kobylinski","","Finer Parts Shop","adventure-works\david8","andrew5@adventure-works.com","129-555-0185","kV0cL2OLqsK4OFtnZiL106gAKEZOBwGuAVYOYakH0kM=","GAfxRv4=","6af61284-02df-41ba-a0e0-2b1728b2cf7a","12/1/2005 12:00:00 AM"
"543","False","Mr.","R. Morgan","L.","Mendoza","","Friendly Neighborhood Bikes","adventure-works\jillian0","rmorgan0@adventure-works.com","963-555-0146","SDOw6y7IRVh0ifbtO1Ue2Fb8cig2n0DkW+K3kmjQ/Xc=","K0sYx+Y=","c26f1f97-af69-4f04-90eb-cad58466f730","6/1/2007 12:00:00 AM"
"544","False","Mr.","Jay","","Adams","","Valley Bicycle Specialists","adventure-works\jillian0","jay1@adventure-works.com","158-555-0142","jCFDuqUMHmknfadTRSkMvN0IDObtE/GslvN9q2Wa5xU=","117fxZM=","70259e78-e301-494b-b26d-40d663dbb3de","5/16/2009 4:33:33 PM"
"545","False","Mr.","Christian","","Kleinerman","","Finish and Sealant Products","adventure-works\shu0","christian1@adventure-works.com","362-555-0177","v9tjo4izinAmIevwhur1w9F/Wj0yCIj1eXG0q2dFc1s=","7uZHIds=","7118ca63-b79e-4e8a-b70d-7df409b7f23a","9/1/2005 12:00:00 AM"
"546","False","Mr.","Anton","","Kirilov","","Field Trip Store","adventure-works\linda3","anton0@adventure-works.com","608-555-0162","MA3e45BYPTDfQV7Kwg+fh94UR4S5kCbr0wdRqncaG0o=","0sZGs8c=","298de006-bed6-4e13-b659-3f9422750943","8/1/2006 12:00:00 AM"
"547","False","Ms.","Gladys","F.","Mendiola","","Curbside Sporting Goods","adventure-works\shu0","gladys0@adventure-works.com","535-555-0189","BLtI4kYqIf4QqFUkSc0vKV4J1A400sEqhAfWhRMVFTQ=","ISstDas=","522cda1c-21b1-4316-8fd6-654eb8a043bd","8/1/2006 12:00:00 AM"
"550","False","Ms.","Raquel","","Mello","","Remote Bicycle Specialists","adventure-works\jos?1","raquel0@adventure-works.com","723-555-0124","GMyxAFJL1Mwg+3iSBTMKDohFkSy5NKqGrVo0rL23S4I=","Ap+5ADc=","defe32c0-e965-40ee-a991-69dca4bedce6","9/1/2006 12:00:00 AM"
"551","False","Mr.","Samuel","N.","Agcaoili","","Vinyl and Plastic Goods Corporation","adventure-works\jos?1","samuel0@adventure-works.com","554-555-0110","jt9vdIyi0zI03wECUFk1hdZLTVOqN09/Fdogi+cTeQU=","uFYBREA=","85a3a976-a059-4fb9-bab9-569c4ead0869","9/1/2005 12:00:00 AM"
"552","False","Mr.","Tim","","Kim","","Consolidated Messenger","adventure-works\garrett1","tim0@adventure-works.com","244-555-0115","tgMDK3qjc6HiiWHXztTrPQw/eEJWy2T9OWRLlcrhhbM=","W9zzlRs=","b6d14407-6e95-452d-9ed4-d72d111a5be7","8/1/2007 12:00:00 AM"
